"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.370309944E2,-3.437680408E-2,-3.224552321E-1,2.549619913E-1,4.125103131E-1
1.370410434E2,-4.115840480E-2,-3.994975609E-1,9.452608824E-3,4.017233715E-1
1.370510914E2,7.427571863E-3,-4.089203489E-1,-2.255212605E-1,4.670448153E-1
1.370611404E2,8.188850105E-2,-3.722056818E-1,-3.567339492E-1,5.220171517E-1
1.370711894E2,1.908646671E-1,-3.285293198E-1,-2.569909751E-1,4.586994620E-1
1.370812384E2,2.947639883E-1,-2.847500467E-1,1.759076357E-2,4.102168120E-1
1.370912874E2,3.555778085E-1,-2.686830676E-1,3.458476031E-1,5.641247497E-1
1.371013354E2,3.830028579E-1,-2.381021297E-1,6.177945864E-1,7.648882038E-1
1.371113844E2,3.543621723E-1,-2.189168304E-1,6.920939863E-1,8.077692824E-1
1.371214334E2,3.044162064E-1,-1.162239361E-1,5.602340108E-1,6.481044491E-1
1.371314824E2,2.607196715E-1,-3.504528701E-2,2.938097227E-1,3.943692082E-1
1.371415314E2,1.414013889E-1,5.955798447E-2,1.209490710E-1,1.953719122E-1
1.371515794E2,-1.471079059E-2,1.858800620E-1,1.755310750E-1,2.560838985E-1
1.371616284E2,-1.368508664E-1,2.384260654E-1,3.316704440E-1,4.307904731E-1
1.371716774E2,-1.910878846E-1,2.635550594E-1,4.941359156E-1,5.917314865E-1
1.371817264E2,-1.998376581E-1,2.400866747E-1,6.056089890E-1,6.814242060E-1
1.371917744E2,-1.683644351E-1,1.993304121E-1,5.604959661E-1,6.182515056E-1
1.372018234E2,-1.374768108E-1,1.447273582E-1,3.087458503E-1,3.676545686E-1
1.372118724E2,-1.017330739E-1,6.600395501E-2,-3.173400879E-2,1.253522545E-1
1.372219214E2,-8.410203762E-2,8.282347083E-2,-1.447560096E-1,1.867811082E-1
1.372319704E2,-8.693727940E-2,2.528371131E-1,-1.244135463E-1,2.948956202E-1
1.372420184E2,-9.085666806E-2,1.907794440E-1,-1.099563056E-1,2.382060443E-1
1.372520674E2,-6.878489077E-2,8.095411599E-2,-9.128965437E-2,1.400668808E-1
1.372621164E2,-4.211106241E-2,1.756795943E-2,-1.503237283E-1,1.570961428E-1
1.372721654E2,-8.864159659E-3,-4.505630493E-2,-2.080316538E-1,2.130394633E-1
1.372822144E2,1.587102436E-2,-6.079525530E-2,-2.462022775E-1,2.540935142E-1
1.372922624E2,4.377108693E-2,-2.571488500E-2,-3.374352139E-1,3.412325995E-1
1.373023114E2,7.887455374E-2,5.289391279E-3,-4.086887991E-1,4.162639877E-1
1.373123604E2,1.544764209E-1,3.173108518E-2,-3.811332107E-1,4.124710301E-1
1.373224094E2,2.459549403E-1,3.811975300E-2,-3.369645131E-1,4.189176904E-1
1.373324584E2,3.540828216E-1,2.857066512E-2,-2.897271967E-1,4.584024171E-1
1.373425064E2,4.366200712E-1,7.853980064E-3,-2.177011943E-1,4.879473144E-1
1.373525554E2,4.831621537E-1,2.048864365E-3,-1.783277982E-1,5.150249200E-1
1.373626044E2,4.869215479E-1,2.400808275E-2,-2.496357626E-1,5.477106862E-1
1.373726534E2,4.342452246E-1,7.170557499E-2,-3.486180139E-1,5.614669395E-1
1.373827014E2,3.753997234E-1,1.169039673E-1,-4.151990891E-1,5.718232012E-1
1.373927504E2,3.670259258E-1,1.250093776E-1,-4.422371989E-1,5.881403870E-1
1.374027994E2,3.704920822E-1,1.456137961E-1,-3.637652260E-1,5.392521676E-1
1.374128484E2,3.580042568E-1,1.600722063E-1,-1.473942733E-1,4.189453794E-1
1.374228974E2,3.079090407E-1,1.786377007E-1,1.322915000E-1,3.797636718E-1
1.374329454E2,2.321628204E-1,1.759666926E-1,3.814132923E-1,4.799374455E-1
1.374429944E2,1.355913761E-1,1.559481651E-1,5.532401562E-1,5.905755852E-1
1.374530434E2,5.433320493E-2,1.193451798E-1,6.023924357E-1,6.164998099E-1
1.374630924E2,1.177599996E-2,5.824411511E-2,5.404400164E-1,5.436970318E-1
1.374731414E2,1.059661657E-2,-5.027260602E-2,4.484943044E-1,4.514274740E-1
1.374831894E2,1.175261110E-2,-1.420744765E-1,3.450523818E-1,3.733422383E-1
1.374932384E2,2.512840927E-3,-2.191758621E-1,2.669616473E-1,3.454169857E-1
1.375032874E2,-4.785434380E-3,-2.787987506E-1,2.666996920E-1,3.858501904E-1
1.375133364E2,-5.186772645E-3,-3.141428304E-1,3.277411151E-1,4.540119591E-1
1.375233844E2,-2.248378672E-2,-3.484162849E-1,3.811092371E-1,5.168594382E-1
1.375334334E2,-4.114276350E-2,-3.489068663E-1,4.507267714E-1,5.714747158E-1
1.375434824E2,-6.342913359E-2,-3.525800872E-1,4.488860679E-1,5.743123495E-1
1.375535314E2,-8.616749346E-2,-3.586272776E-1,4.450959027E-1,5.780559867E-1
1.375635804E2,-6.181676388E-2,-3.783838499E-1,4.170386231E-1,5.664952456E-1
1.375736284E2,-4.365129210E-2,-4.043215138E-1,3.617666477E-1,5.442944324E-1
1.375836774E2,-2.723815776E-2,-4.075737351E-1,3.136826545E-1,5.150291977E-1
1.375937264E2,-8.321830407E-3,-4.092483777E-1,2.776918727E-1,4.946375073E-1
1.376037754E2,9.922724962E-4,-4.054886180E-1,2.284928155E-1,4.654363229E-1
1.376138244E2,1.628003709E-2,-4.053360057E-1,2.087087613E-1,4.562035337E-1
1.376238724E2,3.364802174E-2,-4.022685564E-1,1.910694659E-1,4.466091374E-1
1.376339214E2,4.479990453E-2,-3.840737754E-1,1.548880649E-1,4.165453265E-1
1.376439704E2,3.926756144E-2,-3.493366367E-1,1.568527293E-1,3.849426006E-1
1.376540194E2,3.370949060E-2,-2.759377080E-1,1.980223900E-1,3.413075086E-1
1.376640684E2,3.980901361E-2,-1.950490808E-1,2.447118223E-1,3.154564589E-1
1.376741164E2,7.649269044E-2,-1.464096022E-1,2.996247786E-1,3.421431152E-1
1.376841654E2,1.002624261E-1,-1.486870927E-1,2.737555271E-1,3.272651742E-1
1.376942144E2,8.697207034E-2,-2.077971804E-1,1.608352679E-1,2.767883535E-1
1.377042634E2,7.796611570E-2,-2.678720587E-1,4.198768616E-2,2.821296171E-1
1.377143124E2,5.799180776E-2,-3.203654373E-1,-5.279567957E-2,3.298248731E-1
1.377243604E2,6.457401842E-2,-3.695872986E-1,-1.623818564E-1,4.088183490E-1
1.377344094E2,7.094134390E-2,-3.769822723E-1,-1.933206439E-1,4.295592849E-1
1.377444584E2,4.544309825E-2,-3.266003233E-1,-1.869869399E-1,3.790738214E-1
1.377545074E2,2.842185348E-2,-2.386061597E-1,-1.696961385E-1,2.941725355E-1
1.377645554E2,-2.665336311E-2,-1.324172151E-1,-1.781102818E-1,2.235352167E-1
1.377746044E2,-1.177290094E-1,-2.767838001E-2,-1.932762051E-1,2.279954031E-1
1.377846534E2,-2.600426370E-1,5.225071907E-2,-2.285664904E-1,3.501356183E-1
1.377947024E2,-3.994420123E-1,7.621377826E-2,-2.788548839E-1,4.930745456E-1
1.378047510E2,-5.428142783E-1,2.525938690E-2,-3.434350419E-1,6.428320196E-1
1.378147990E2,-6.368851608E-1,-6.871297002E-2,-3.586378026E-1,7.341425296E-1
1.378248480E2,-6.463819161E-1,-2.033761007E-1,-3.223926669E-1,7.504055247E-1
1.378348970E2,-5.493687147E-1,-3.779260129E-1,-1.825699532E-1,6.913507386E-1
1.378449460E2,-4.162390164E-1,-5.007058471E-1,9.990728080E-2,6.587432951E-1
1.378549950E2,-2.588337252E-1,-5.203752959E-1,3.838229299E-1,6.964950734E-1
1.378650430E2,-4.684321404E-2,-4.044600928E-1,5.599855042E-1,6.923626349E-1
1.378750920E2,1.844524643E-1,-1.568492210E-1,5.540558428E-1,6.046505326E-1
1.378851410E2,3.513863781E-1,1.730015695E-1,4.519774908E-1,5.980682084E-1
1.378951900E2,4.788241775E-1,4.932646805E-1,2.753027004E-1,7.405229333E-1
1.379052390E2,5.647006989E-1,7.290045351E-1,2.364964843E-2,9.224390480E-1
1.379152870E2,5.916847220E-1,8.951584303E-1,-1.546530068E-1,1.084120371E0
1.379253360E2,5.571536245E-1,1.000938655E0,-2.222766405E-1,1.166921273E0
1.379353850E2,5.073667029E-1,1.071605179E0,-1.783552802E-1,1.198986754E0
1.379454340E2,4.357760257E-1,1.083456316E0,-9.351568937E-2,1.171547488E0
1.379554830E2,3.322939765E-1,9.864697194E-1,-7.681019425E-2,1.043763192E0
1.379655310E2,2.357898483E-1,8.189931840E-1,-6.392877817E-2,8.546540684E-1
1.379755800E2,2.434598603E-1,5.744626254E-1,-5.328158319E-2,6.261940104E-1
1.379856290E2,3.113294426E-1,3.576964009E-1,-3.051427960E-2,4.751882346E-1
1.379956780E2,3.557650656E-1,1.729553765E-1,2.122363865E-2,3.961474308E-1
1.380057270E2,3.743957564E-1,3.366358995E-2,1.866782069E-2,3.763693761E-1
1.380157750E2,3.634205326E-1,-6.874688387E-2,1.174003959E-2,3.700519506E-1
1.380258240E2,2.604852712E-1,-1.183458906E-1,-1.579917669E-2,2.865448313E-1
1.380358730E2,1.068438327E-1,-8.439286351E-2,5.198057771E-2,1.457386032E-1
1.380459220E2,-3.306044966E-2,-1.525772452E-2,2.519641238E-1,2.545814431E-1
1.380559710E2,-9.268162061E-2,5.633792281E-2,3.786329412E-1,3.938613316E-1
1.380660190E2,-9.352592200E-2,1.237569040E-1,3.967382598E-1,4.259860516E-1
1.380760680E2,-1.049373846E-1,1.689558810E-1,2.425898677E-1,3.137001567E-1
1.380861170E2,-1.737082055E-1,2.008115119E-1,4.241453290E-2,2.688843554E-1
1.380961660E2,-2.279677355E-1,2.402129745E-1,-1.011509836E-1,3.462702457E-1
1.381062140E2,-2.356258339E-1,2.308673698E-1,-1.934218007E-1,3.824019731E-1
1.381162630E2,-2.140112723E-1,1.637290549E-1,-2.436505526E-1,3.632817363E-1
1.381263120E2,-1.562434494E-1,1.018128884E-1,-2.524868649E-1,3.138908994E-1
1.381363610E2,-7.533146996E-2,1.409939110E-2,-2.019751078E-1,2.160267746E-1
1.381464100E2,1.061035752E-2,-4.770509362E-2,-1.459546888E-1,1.539192217E-1
1.381564580E2,8.043195963E-2,-1.122566003E-1,-6.448601782E-2,1.524115840E-1
1.381665070E2,1.455778175E-1,-1.461722052E-1,2.731526792E-2,2.080993474E-1
1.381765560E2,1.676490100E-1,-1.537811869E-1,6.675941527E-2,2.370899904E-1
1.381866050E2,1.425673968E-1,-1.450735134E-1,6.728858829E-2,2.142417817E-1
1.381966540E2,9.515904933E-2,-9.251347661E-2,6.648868918E-2,1.484410112E-1
1.382067020E2,2.113094201E-2,-5.114618003E-2,5.085264981E-2,7.515610710E-2
1.382167510E2,-6.479416609E-2,4.032239914E-3,2.714277506E-2,7.036528374E-2
1.382268000E2,-1.589094874E-1,3.671349764E-2,5.496967435E-3,1.631879982E-1
1.382368490E2,-2.266202447E-1,8.465306461E-2,-1.932446301E-2,2.426856228E-1
1.382468980E2,-2.817881396E-1,1.244381046E-1,-4.428681135E-3,3.080730607E-1
1.382569460E2,-3.302171186E-1,1.405033296E-1,6.751779914E-3,3.589291261E-1
1.382669950E2,-3.614365724E-1,1.356273365E-1,-1.628566504E-2,3.863889144E-1
1.382770440E2,-3.696253055E-1,1.248047251E-1,-4.422775447E-2,3.926260054E-1
1.382870930E2,-3.644443801E-1,1.007118577E-1,-7.860178113E-2,3.861875509E-1
1.382971420E2,-3.377793226E-1,8.116110742E-2,-9.398112774E-2,3.598811588E-1
1.383071900E2,-3.076351717E-1,4.807931542E-2,-8.475480616E-2,3.226986158E-1
1.383172390E2,-2.475240406E-1,2.543363392E-2,-2.867591500E-2,2.504742073E-1
1.383272880E2,-1.818206325E-1,1.485894442E-2,2.638205230E-2,1.843245597E-1
1.383373370E2,-1.380156317E-1,3.179248095E-2,1.103322816E-1,1.795335312E-1
1.383473860E2,-9.155190200E-2,7.950868428E-2,1.647102177E-1,2.045307739E-1
1.383574340E2,-5.657064199E-2,1.382486433E-1,1.407471585E-1,2.052381240E-1
1.383674830E2,-5.608883142E-2,1.858993578E-1,1.036553460E-1,2.201112423E-1
1.383775320E2,-9.145776182E-2,1.946222341E-1,3.888398409E-2,2.185275736E-1
1.383875810E2,-9.865656137E-2,1.529239851E-1,6.238394380E-3,1.820927783E-1
1.383976300E2,-7.294693887E-2,9.331805348E-2,2.571839333E-2,1.212062323E-1
1.384076780E2,-4.256656051E-2,4.596613169E-2,6.296106398E-2,8.881943995E-2
1.384177270E2,-1.554277629E-2,2.577803493E-2,5.292782664E-2,6.088874947E-2
1.384277760E2,-1.406518489E-2,4.451777637E-2,6.036782384E-2,7.631471676E-2
1.384378250E2,-4.063785642E-2,6.410302520E-2,9.506344736E-2,1.216457654E-1
1.384478740E2,-6.084846497E-2,9.833087146E-2,1.448875719E-1,1.853750373E-1
1.384579220E2,-5.250595003E-2,1.146937197E-1,1.913249892E-1,2.291653892E-1
1.384679710E2,-4.465196997E-2,1.048850155E-1,1.843369818E-1,2.167366784E-1
1.384780200E2,-1.776150227E-2,1.077945900E-1,2.211364335E-1,2.466504953E-1
1.384880690E2,-9.958392978E-3,1.182798171E-1,2.540533340E-1,2.804146595E-1
1.384981180E2,1.440870881E-2,1.057223368E-1,1.945514828E-1,2.218898439E-1
1.385081660E2,2.332395852E-2,9.996458352E-2,1.196755475E-1,1.576678841E-1
1.385182150E2,1.315945119E-2,9.542539001E-2,4.024463117E-2,1.043973493E-1
1.385282640E2,6.670503616E-3,1.004645205E-1,-7.385033369E-3,1.009561994E-1
1.385383130E2,1.145557255E-2,8.633881688E-2,1.676104367E-2,8.869359632E-2
1.385483620E2,4.284342617E-2,7.120388389E-2,9.441382170E-2,1.257756812E-1
1.385584100E2,5.580377966E-2,7.969053268E-2,1.488946688E-1,1.778602407E-1
1.385684590E2,6.807825476E-2,9.817650497E-2,1.694219041E-1,2.073090844E-1
1.385785080E2,6.450122058E-2,1.030694550E-1,1.537817717E-1,1.960422233E-1
1.385885570E2,5.208495051E-2,7.515777111E-2,1.139213026E-1,1.460807852E-1
1.385986060E2,3.188691348E-2,3.972013593E-2,4.707300961E-2,6.935656193E-2
1.386086540E2,1.844591886E-2,8.013024330E-3,-1.854152083E-2,2.735413088E-2
1.386187030E2,3.472017954E-2,-2.594935834E-2,-2.320935309E-2,4.916842622E-2
1.386287520E2,7.324923992E-2,-4.185086131E-2,-6.806159019E-4,8.436473777E-2
1.386388010E2,1.119469902E-1,-4.341323733E-2,4.157370329E-2,1.270638052E-1
1.386488500E2,1.354074812E-1,-3.532069087E-2,9.150015414E-2,1.671975340E-1
1.386588980E2,1.547296053E-1,-4.333429992E-2,1.049715543E-1,1.919326432E-1
1.386689470E2,1.832616788E-1,-5.730505228E-2,9.505233765E-2,2.142513917E-1
1.386789960E2,2.089002576E-1,-8.195808291E-2,5.403061152E-2,2.308154067E-1
1.386890450E2,2.249596354E-1,-7.487652004E-2,-1.760128856E-2,2.377459488E-1
1.386990940E2,2.443753150E-1,-4.429909050E-2,-5.274246991E-2,2.538965776E-1
1.387091420E2,2.655311260E-1,1.719549179E-2,-3.543295741E-2,2.684361344E-1
1.387191910E2,2.847164252E-1,4.915344894E-2,2.317836285E-3,2.889374962E-1
1.387292400E2,2.762522882E-1,9.910855114E-2,6.672842503E-2,3.009825815E-1
1.387392890E2,2.509414458E-1,1.483555555E-1,9.449626744E-2,3.064482414E-1
1.387493380E2,2.040660721E-1,1.603803545E-1,3.745960236E-2,2.622366140E-1
1.387593860E2,1.546278638E-1,1.404694158E-1,4.753786325E-3,2.089594016E-1
1.387694350E2,1.210168988E-1,1.272552931E-1,2.308129907E-2,1.771207096E-1
1.387794840E2,1.345207509E-1,9.261755705E-2,2.653466463E-2,1.654627835E-1
1.387895330E2,1.309428397E-1,6.306748331E-2,8.059217334E-3,1.455626521E-1
1.387995820E2,1.118613285E-1,3.341683745E-2,2.477523744E-2,1.193459435E-1
1.388096300E2,8.804561913E-2,3.970142484E-2,1.009603643E-1,1.397183930E-1
1.388196790E2,8.711415768E-2,3.772740483E-2,1.619579333E-1,1.877301406E-1
1.388297280E2,8.769975632E-2,1.859589994E-2,9.392967224E-2,1.298454392E-1
1.388397770E2,3.845275193E-2,6.075257063E-3,3.520608544E-2,5.248801132E-2
1.388498260E2,-1.917243540E-2,9.933249950E-3,5.697643876E-2,6.093083216E-2
1.388598740E2,-5.128271252E-2,3.915295601E-3,1.405746657E-1,1.496879513E-1
1.388699230E2,-4.071066340E-2,-1.665696323E-2,2.164686012E-1,2.208924350E-1
1.388799720E2,-2.576021005E-2,-2.787835479E-2,2.252142817E-1,2.283905947E-1
1.388900210E2,-3.249736279E-2,2.646449804E-3,1.261922693E-1,1.303363768E-1
1.389000700E2,-3.493331283E-2,2.968046665E-2,1.374095678E-4,4.583977888E-2
1.389101180E2,-2.418408394E-3,5.628763676E-2,-7.275456548E-2,9.201833268E-2
1.389201670E2,2.643789321E-2,4.646840751E-2,-1.464938021E-1,1.559445707E-1
1.389302160E2,2.847038537E-2,9.688836336E-3,-2.143419689E-1,2.164414841E-1
1.389402650E2,2.305118591E-2,-2.137975931E-2,-2.044531578E-1,2.068563391E-1
1.389503140E2,2.889049868E-2,-4.353719831E-2,-1.309133112E-1,1.409554668E-1
1.389603620E2,2.560758859E-2,-4.491304815E-2,-2.500561774E-2,5.743005664E-2
1.389704110E2,1.441777200E-2,1.274634540E-2,1.122794044E-1,1.139166631E-1
1.389804600E2,2.957404733E-2,4.800739467E-2,1.381580114E-1,1.492212128E-1
1.389905090E2,4.286739975E-2,4.747939110E-2,5.194900274E-2,8.240512986E-2
1.390005580E2,2.403673410E-2,1.555710196E-2,-1.030302787E-1,1.069346826E-1
1.390106060E2,-1.112228582E-2,-2.798535883E-2,-1.762806880E-1,1.788344668E-1
1.390206550E2,-3.871880481E-2,-8.365494490E-2,-2.059909755E-1,2.256758242E-1
1.390307040E2,-7.537294865E-2,-1.477983159E-1,-2.391242230E-1,2.910426388E-1
1.390407530E2,-1.300870997E-1,-1.786283451E-1,-2.589696729E-1,3.404350609E-1
1.390508020E2,-1.449615392E-1,-2.237618333E-1,-2.693572515E-1,3.789941092E-1
1.390608500E2,-1.221819565E-1,-2.720007777E-1,-2.473588568E-1,3.874264544E-1
1.390708990E2,-9.357211500E-2,-2.811820757E-1,-1.886773700E-1,3.513093371E-1
1.390809480E2,-6.974880427E-2,-2.511519456E-1,-1.600306910E-1,3.058627430E-1
1.390909970E2,-6.176004589E-2,-2.080614746E-1,-1.290211523E-1,2.524882932E-1
1.391010460E2,-5.674547374E-2,-1.596032596E-1,-9.196734667E-2,1.927465748E-1
1.391110940E2,-4.951860756E-2,-1.238118678E-1,-3.853899837E-2,1.388046307E-1
1.391211430E2,-4.017271042E-2,-7.322351217E-2,1.657510221E-2,8.514847862E-2
1.391311920E2,-4.537410110E-2,-1.286504388E-2,7.578225374E-2,8.925955628E-2
1.391412410E2,-4.270834635E-2,5.751730621E-2,9.798354685E-2,1.213796475E-1
1.391512900E2,-3.185007602E-2,1.072987461E-1,1.120455158E-1,1.583718594E-1
1.391613380E2,-2.194488357E-2,1.609972358E-1,1.163549137E-1,1.998503285E-1
1.391713870E2,-4.692682922E-3,1.888171184E-1,1.139043456E-1,2.205632005E-1
1.391814360E2,-3.000206351E-3,1.768572235E-1,6.350836337E-2,1.879382637E-1
1.391914850E2,-9.331571460E-3,1.221389794E-1,-1.394443989E-2,1.232860735E-1
1.392015340E2,8.942731619E-3,3.311687529E-2,-8.340760767E-2,9.018607928E-2
1.392115820E2,3.980990896E-2,-5.814354300E-2,-1.162058097E-1,1.359017684E-1
1.392216310E2,7.514169127E-2,-1.315506577E-1,-1.135786557E-1,1.893461390E-1
1.392316800E2,9.167058220E-2,-1.816618806E-1,-5.237292588E-2,2.101129646E-1
1.392417290E2,1.084065011E-1,-1.894603121E-1,3.796012402E-2,2.215584581E-1
1.392517780E2,1.209607655E-1,-1.413622856E-1,1.034629726E-1,2.128835111E-1
1.392618260E2,1.418993524E-1,-7.465081751E-2,1.583671582E-1,2.253626578E-1
1.392718750E2,1.441011397E-1,-4.676018357E-3,1.972166437E-1,2.442977858E-1
1.392819240E2,1.376762191E-1,3.501488149E-2,2.243681896E-1,2.655595371E-1
1.392919730E2,1.404428110E-1,5.649462819E-2,2.154617107E-1,2.633240873E-1
1.393020220E2,1.389815918E-1,3.386765778E-2,1.884580994E-1,2.365995695E-1
1.393120700E2,1.323254138E-1,-2.981144428E-2,1.844609427E-1,2.289641386E-1
1.393221190E2,1.283513537E-1,-7.758962810E-2,1.900777781E-1,2.421234853E-1
1.393321680E2,1.200813442E-1,-8.342924237E-2,2.438113511E-1,2.842955199E-1
1.393422170E2,9.819726259E-2,-5.250741184E-2,3.268885911E-1,3.453344490E-1
1.393522660E2,8.017731339E-2,9.098267555E-3,3.751924396E-1,3.837714773E-1
1.393623150E2,6.862206409E-2,2.805669487E-2,4.065235752E-1,4.132282456E-1
1.393723630E2,6.088590542E-2,1.399823427E-2,4.685941082E-1,4.727403963E-1
1.393824120E2,5.552166978E-2,1.160935432E-1,4.406566966E-1,4.590628397E-1
1.393924610E2,3.583378404E-2,1.901432669E-1,3.753924143E-1,4.223245041E-1
1.394025100E2,7.248208523E-3,1.932200718E-1,2.643584669E-1,3.275239406E-1
1.394125590E2,-1.064425310E-2,1.250584942E-1,1.819226664E-1,2.210176094E-1
1.394226070E2,-4.997889306E-3,1.082249451E-1,1.537303162E-1,1.880708051E-1
1.394326560E2,-9.342662897E-3,1.514376229E-1,1.791388071E-1,2.347580695E-1
1.394427050E2,-3.663339078E-2,1.680513167E-1,2.368397158E-1,2.927051441E-1
1.394527540E2,-7.526682168E-2,1.837095755E-1,2.703091782E-1,3.353824003E-1
1.394628030E2,-9.981255591E-2,1.653768003E-1,2.643473572E-1,3.274012181E-1
1.394728510E2,-1.241051057E-1,9.079731882E-2,2.437844539E-1,2.882309670E-1
1.394829000E2,-1.424671170E-1,2.738952756E-2,2.145717645E-1,2.590137212E-1
1.394929490E2,-1.615524289E-1,-6.032572389E-3,1.841299903E-1,2.450294524E-1
1.395029980E2,-1.909165612E-1,-1.289194107E-2,1.635501301E-1,2.517220303E-1
1.395130470E2,-2.154131788E-1,-3.512422442E-2,1.480713809E-1,2.637454882E-1
1.395230950E2,-2.352282049E-1,2.241413176E-2,1.188926053E-1,2.645187201E-1
1.395331440E2,-2.517390060E-1,1.108708102E-1,7.396610856E-2,2.848435517E-1
1.395431930E2,-2.776161330E-1,1.447811526E-1,4.677889466E-2,3.165763169E-1
1.395532420E2,-2.892567882E-1,1.259659821E-1,3.205092788E-2,3.171185585E-1
1.395632910E2,-2.878598884E-1,8.833622575E-2,4.076094031E-2,3.038553247E-1
1.395733390E2,-2.637795742E-1,3.341099024E-2,6.929359853E-2,2.747681948E-1
1.395833880E2,-2.318409129E-1,3.674975038E-2,8.846778810E-2,2.508531494E-1
1.395934370E2,-2.028124291E-1,9.644806802E-2,8.253344893E-2,2.392632053E-1
1.396034860E2,-1.750328922E-1,1.268641144E-1,8.116169214E-2,2.309074212E-1
1.396135350E2,-1.567863634E-1,1.283031142E-1,7.671605408E-2,2.166310361E-1
1.396235830E2,-1.422978218E-1,9.731404066E-2,3.670940459E-2,1.762562708E-1
1.396336320E2,-1.388389014E-1,9.600484908E-2,5.576898873E-2,1.777733155E-1
1.396436810E2,-1.230438361E-1,8.562721074E-2,6.892697811E-2,1.649931305E-1
1.396537300E2,-9.763534516E-2,9.761809587E-2,7.708384395E-2,1.581261277E-1
1.396637790E2,-8.368418097E-2,9.998387933E-2,2.840460420E-2,1.334415221E-1
1.396738280E2,-7.703882039E-2,1.020245576E-1,-4.272852838E-2,1.347950939E-1
1.396838760E2,-8.843328953E-2,9.154049993E-2,-9.775375128E-2,1.604864658E-1
1.396939250E2,-9.187349886E-2,6.585017323E-2,-8.560206771E-2,1.417910403E-1
1.397039740E2,-5.387390614E-2,7.681487203E-2,5.157244205E-4,9.382530735E-2
1.397140230E2,-1.739488184E-2,7.381408095E-2,6.938890815E-2,1.027906661E-1
1.397240720E2,-1.774922311E-2,5.700216651E-2,4.825414717E-2,7.676421450E-2
1.397341200E2,-1.540156603E-2,5.900776148E-2,1.050510764E-2,6.188280405E-2
1.397441690E2,1.568955967E-2,5.613443971E-2,-2.383617461E-2,6.297142863E-2
1.397542180E2,6.914069384E-2,3.405827701E-2,-4.861725926E-2,9.112650370E-2
1.397642670E2,1.117838711E-1,1.560212553E-2,-5.311669171E-2,1.247415052E-1
1.397743160E2,1.349780032E-1,1.444846988E-2,-3.071016133E-2,1.391795015E-1
1.397843640E2,1.456483130E-1,1.728729308E-2,-9.611068368E-3,1.469852176E-1
1.397944130E2,1.505345204E-1,5.832188308E-2,-1.897421479E-3,1.614487042E-1
1.398044622E2,1.568235115E-1,1.053703344E-1,2.175807416E-2,1.901839502E-1
1.398145112E2,1.826743260E-1,1.443788642E-1,4.070071399E-2,2.363719821E-1
1.398245602E2,1.892410598E-1,1.469475460E-1,3.841445267E-2,2.426549611E-1
1.398346082E2,2.112932489E-1,1.414482397E-1,2.170778811E-2,2.551933965E-1
1.398446572E2,2.146451470E-1,1.106895465E-1,5.687001944E-3,2.415720531E-1
1.398547062E2,2.112166321E-1,7.149390578E-2,-1.522381067E-2,2.235075137E-1
1.398647552E2,2.279268050E-1,5.137363672E-2,-1.491624713E-2,2.341204250E-1
1.398748042E2,2.135034782E-1,2.128678858E-2,4.670755863E-3,2.146128573E-1
1.398848532E2,1.958428404E-1,4.579539299E-3,2.153061748E-2,1.970760203E-1
1.398949012E2,1.800404477E-1,-1.379942894E-4,3.927165449E-2,1.842738308E-1
1.399049502E2,1.553350845E-1,-1.757146776E-2,3.141592026E-2,1.594512621E-1
1.399149992E2,1.378159676E-1,-2.372156918E-2,5.058543205E-2,1.487105904E-1
1.399250482E2,1.040865782E-1,-2.275093138E-2,6.907315850E-2,1.269752805E-1
1.399350972E2,9.587884158E-2,-2.311404347E-2,7.872457266E-2,1.261925894E-1
1.399451452E2,8.251356840E-2,-1.394560933E-2,8.886481404E-2,1.220652455E-1
1.399551942E2,7.555859774E-2,-1.590208769E-2,9.158376932E-2,1.197896694E-1
1.399652432E2,5.809968889E-2,-1.314863384E-2,8.344795346E-2,1.025281491E-1
1.399752922E2,3.763824393E-2,8.384322524E-3,9.484476149E-2,1.023839004E-1
1.399853412E2,1.835033515E-2,9.742045999E-3,8.479339778E-2,8.730156109E-2
1.399953892E2,9.346198635E-3,2.137742043E-2,8.809824407E-2,9.113531775E-2
1.400054382E2,9.989967942E-3,4.009377301E-2,1.009135866E-1,1.090452294E-1
1.400154872E2,-1.139154553E-2,3.484940529E-2,7.283993483E-2,8.154694638E-2
1.400255362E2,-2.337979943E-2,9.069031477E-3,3.326130152E-2,4.165545020E-2
1.400355852E2,-2.484657347E-2,1.939989209E-2,1.041915357E-2,3.320040343E-2
1.400456332E2,-1.824477464E-2,2.867591500E-2,1.335854888E-2,3.651890923E-2
1.400556822E2,-3.090721250E-2,3.530197978E-2,2.659722984E-2,5.393420247E-2
1.400657312E2,-4.771590183E-2,3.450968206E-2,3.603755951E-2,6.903934486E-2
1.400757802E2,-6.437404364E-2,2.059506297E-2,2.597333193E-2,7.240709969E-2
1.400858292E2,-6.621328533E-2,2.624698162E-2,3.347881794E-2,7.870155303E-2
1.400958782E2,-7.755746841E-2,3.876177728E-2,2.424489498E-2,9.003027945E-2
1.401059262E2,-8.194755793E-2,4.110007882E-2,3.326130152E-2,9.752401196E-2
1.401159752E2,-8.562573980E-2,6.051692784E-2,4.062820852E-2,1.124487314E-1
