"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.818004020E2,-2.624999881E-1,1.922999918E-1,2.304999977E-1,3.987678266E-1
1.818103083E2,-2.398999929E-1,2.041999996E-1,1.867999882E-1,3.662565795E-1
1.818202348E2,-1.202999949E-1,2.163999975E-1,7.449999452E-2,2.585561774E-1
1.818301614E2,-6.319999695E-2,2.687000036E-1,-3.539999947E-2,2.782931755E-1
1.818400880E2,-2.520000003E-2,2.228999883E-1,-1.261999905E-1,2.573827546E-1
1.818500145E2,4.360000044E-2,2.157999873E-1,-2.476999909E-1,3.313998794E-1
1.818599411E2,3.419999778E-2,1.791999936E-1,-2.419999987E-1,3.030615068E-1
1.818698676E2,6.529999524E-2,1.814000010E-1,-2.763999999E-1,3.369970470E-1
1.818797926E2,7.840000093E-2,1.536999941E-1,-2.433999926E-1,2.983518137E-1
1.818897192E2,7.249999791E-2,1.649999917E-1,-2.210000008E-1,2.851705583E-1
1.818996458E2,3.929999843E-2,1.166999936E-1,-1.805000007E-1,2.185031548E-1
1.819095723E2,3.559999913E-2,6.830000132E-2,-1.406999975E-1,1.604018062E-1
1.819194989E2,4.209999740E-2,5.879999697E-2,-1.411999911E-1,1.586420087E-1
1.819294255E2,4.899999872E-2,2.950000018E-2,-1.616999954E-1,1.715171665E-1
1.819393505E2,4.600000009E-2,7.859999686E-2,-2.513000071E-1,2.672931969E-1
1.819492770E2,5.319999903E-2,9.829999506E-2,-2.126999944E-1,2.402798713E-1
1.819592036E2,7.090000063E-2,1.572999954E-1,-2.129999995E-1,2.741151190E-1
1.819691302E2,8.909999579E-2,1.476999968E-1,-2.131999880E-1,2.742413776E-1
1.819790567E2,6.879999489E-2,1.674999893E-1,-2.027999908E-1,2.718777703E-1
1.819889833E2,9.809999913E-2,1.579999924E-1,-1.525000036E-1,2.405075020E-1
1.819989083E2,1.078999937E-1,1.583999991E-1,-1.805000007E-1,2.632740371E-1
1.820088348E2,9.829999506E-2,1.783999950E-1,-1.395999938E-1,2.469364402E-1
1.820187614E2,1.182999983E-1,1.691000015E-1,-9.839999676E-2,2.286312740E-1
1.820286880E2,9.860000014E-2,2.088999897E-1,-8.639999479E-2,2.466295295E-1
1.820386145E2,8.829999715E-2,1.802999973E-1,-6.419999897E-2,2.107762283E-1
1.820485411E2,8.739999682E-2,1.419000030E-1,-7.119999826E-2,1.812286126E-1
1.820584661E2,1.257999986E-1,1.623999923E-1,-1.467999965E-1,2.524869029E-1
1.820683927E2,9.549999982E-2,1.534999907E-1,-1.535999924E-1,2.372244818E-1
1.820783192E2,9.470000118E-2,1.246999949E-1,-1.419000030E-1,2.113144335E-1
1.820882458E2,9.349999577E-2,1.252999902E-1,-1.105999947E-1,1.915063852E-1
1.820981723E2,9.250000119E-2,7.669999450E-2,-9.979999810E-2,1.562023655E-1
1.821080989E2,1.107999980E-1,7.710000128E-2,-9.879999608E-2,1.672796730E-1
1.821180239E2,1.289999932E-1,7.739999890E-2,-1.766999960E-1,2.320660394E-1
1.821279505E2,1.479000002E-1,5.819999799E-2,-1.068999991E-1,1.915444064E-1
1.821378770E2,8.879999816E-2,1.074000001E-1,-1.454999894E-1,2.014707091E-1
1.821478036E2,6.879999489E-2,1.075999960E-1,-1.648000032E-1,2.084951786E-1
1.821577302E2,7.869999856E-2,1.369999945E-1,-2.137999982E-1,2.658441790E-1
1.821676567E2,4.969999939E-2,9.769999981E-2,-1.648999900E-1,1.980085518E-1
1.821775817E2,5.049999803E-2,1.171000004E-1,-1.455999911E-1,1.935510715E-1
1.821875083E2,8.079999685E-2,1.462000012E-1,-1.755999923E-1,2.423601393E-1
1.821974348E2,7.189999521E-2,1.949999928E-1,-1.174999997E-1,2.387485214E-1
1.822073614E2,8.289999515E-2,2.044999897E-1,-1.377999932E-1,2.601566703E-1
1.822172880E2,4.499999806E-2,2.237999886E-1,-1.184000000E-1,2.571575290E-1
1.822272145E2,5.669999868E-2,2.236999869E-1,-7.889999449E-2,2.438888746E-1
1.822371395E2,7.759999484E-2,2.040999979E-1,-1.467999965E-1,2.631136775E-1
1.822470661E2,5.959999934E-2,2.043000013E-1,-1.843999922E-1,2.815919167E-1
1.822569926E2,5.189999938E-2,1.948999912E-1,-2.115999907E-1,2.923254566E-1
1.822669192E2,1.539999992E-2,1.853999943E-1,-1.695999950E-1,2.517428771E-1
1.822768458E2,-2.080000006E-2,1.466999948E-1,-2.055999935E-1,2.534262926E-1
1.822867723E2,-4.659999907E-2,1.963000000E-1,-1.137999967E-1,2.316369771E-1
1.822966989E2,-1.024999991E-1,1.966999918E-1,-1.106999964E-1,2.478943843E-1
1.823066239E2,-1.088999957E-1,1.973000020E-1,-5.810000002E-2,2.327275442E-1
1.823165505E2,-8.669999987E-2,1.486999989E-1,-9.420000017E-2,1.962198249E-1
1.823264786E2,-6.529999524E-2,1.000999957E-1,-1.703999937E-1,2.081351877E-1
1.823364036E2,-3.439999744E-2,8.089999855E-2,-1.386999935E-1,1.642128429E-1
1.823463302E2,2.559999935E-2,7.140000165E-2,-9.769999981E-2,1.236875506E-1
1.823562567E2,5.619999766E-2,6.179999933E-2,-1.357000023E-1,1.593492086E-1
1.823661817E2,6.759999692E-2,7.159999758E-2,-1.154999956E-1,1.517780229E-1
1.823761083E2,4.039999843E-2,8.129999787E-2,-6.579999626E-2,1.121226517E-1
1.823860348E2,3.329999745E-2,1.106999964E-1,-6.469999999E-2,1.324744089E-1
1.823959614E2,3.539999947E-2,1.106999964E-1,-6.359999627E-2,1.324862585E-1
1.824058880E2,1.789999940E-2,1.597999930E-1,-8.209999651E-2,1.805459974E-1
1.824158145E2,4.889999703E-2,1.600999981E-1,-6.089999899E-2,1.781348618E-1
1.824257395E2,3.009999916E-2,1.897999942E-1,-7.889999449E-2,2.077384338E-1
1.824356661E2,3.999999911E-2,1.999999881E-1,-6.780000031E-2,2.149344905E-1
1.824455926E2,3.959999979E-2,1.512999982E-1,-6.659999490E-2,1.699864958E-1
1.824555192E2,7.829999924E-2,1.907999963E-1,-8.549999446E-2,2.232616794E-1
1.824654458E2,7.750000060E-2,1.812999994E-1,-1.238999963E-1,2.328672346E-1
1.824753723E2,9.619999677E-2,1.913999915E-1,-1.133999974E-1,2.423797754E-1
1.824852989E2,8.559999615E-2,2.014999986E-1,-1.617999971E-1,2.722294029E-1
1.824952239E2,1.340999901E-1,2.213999927E-1,-1.806000024E-1,3.156218069E-1
1.825051505E2,1.244999990E-1,1.921999902E-1,-2.284999937E-1,3.235016740E-1
1.825150770E2,1.153999940E-1,2.217999995E-1,-2.177999914E-1,3.315859385E-1
1.825250036E2,1.361999959E-1,1.630000025E-1,-2.565999925E-1,3.331110864E-1
1.825349302E2,1.281999946E-1,1.823999882E-1,-2.466999888E-1,3.325144791E-1
1.825448567E2,1.706999987E-1,1.425999999E-1,-2.274999917E-1,3.181658306E-1
1.825547833E2,2.035999894E-1,1.322000027E-1,-1.597999930E-1,2.906300641E-1
1.825647083E2,1.783999950E-1,1.608999968E-1,-1.504999995E-1,2.834883014E-1
1.825746348E2,1.551999897E-1,1.208999977E-1,-9.189999849E-2,2.171392547E-1
1.825845614E2,9.380000085E-2,9.070000052E-2,5.539999902E-2,1.417536248E-1
1.825944880E2,8.209999651E-2,7.050000131E-2,1.252999902E-1,1.655619133E-1
1.826044145E2,-2.709999867E-2,3.099999949E-2,1.278999895E-1,1.343644938E-1
1.826143411E2,-1.088999957E-1,4.099999741E-2,1.215999946E-1,1.683055778E-1
1.826242661E2,-2.004999965E-1,4.179999977E-2,8.789999783E-2,2.228764192E-1
1.826341927E2,-2.448999882E-1,8.219999820E-2,1.559999958E-2,2.587976118E-1
1.826441192E2,-2.617999911E-1,2.459999919E-2,1.899999916E-3,2.629600831E-1
1.826540458E2,-2.707000077E-1,-3.099999856E-3,-3.109999932E-2,2.724982828E-1
1.826639723E2,-2.818999887E-1,-1.599999960E-3,-1.046999991E-1,3.007195594E-1
1.826738989E2,-2.559999824E-1,1.939999871E-2,-1.792999953E-1,3.131466737E-1
1.826838255E2,-2.129999995E-1,3.059999831E-2,-2.061999887E-1,2.980332113E-1
1.826937505E2,-1.916999966E-1,7.099999487E-2,-2.347999960E-1,3.113212587E-1
1.827036770E2,-1.533999890E-1,8.169999719E-2,-2.358999997E-1,2.930106756E-1
1.827136036E2,-1.054999977E-1,9.209999442E-2,-1.893000007E-1,2.354721825E-1
1.827235302E2,-4.729999974E-2,1.121999994E-1,-2.019999921E-1,2.358603966E-1
1.827334567E2,-1.009999961E-2,1.517999917E-1,-2.058999985E-1,2.560079235E-1
1.827433833E2,4.679999873E-2,2.403999865E-1,-2.000999898E-1,3.162631804E-1
1.827533098E2,7.509999722E-2,2.307999879E-1,-1.648000032E-1,2.933729453E-1
1.827632348E2,1.035999954E-1,2.212999910E-1,-1.981000006E-1,3.145635950E-1
1.827731614E2,1.546999961E-1,2.115999907E-1,-1.814000010E-1,3.187673215E-1
1.827830880E2,1.849000007E-1,2.020999938E-1,-1.550000012E-1,3.147338846E-1
1.827930145E2,2.378999889E-1,2.122000009E-1,-2.057999969E-1,3.794454952E-1
1.828029411E2,2.629999816E-1,2.122999877E-1,-1.974999905E-1,3.914671395E-1
1.828128677E2,3.088999987E-1,2.320999950E-1,-2.082999945E-1,4.389515971E-1
1.828227942E2,2.972999811E-1,1.732999980E-1,-1.695999950E-1,3.836460953E-1
1.828327192E2,2.674999833E-1,1.732999980E-1,-1.500999928E-1,3.523054615E-1
1.828426458E2,1.995999962E-1,1.733999997E-1,-1.790999919E-1,3.193501613E-1
1.828525723E2,1.812999994E-1,1.439999938E-1,-1.489999890E-1,2.753301377E-1
1.828624989E2,1.733999997E-1,1.342999935E-1,-1.767999977E-1,2.817131295E-1
1.828724255E2,1.065999940E-1,8.559999615E-2,-2.044999897E-1,2.459901703E-1
1.828823520E2,8.859999478E-2,1.348000020E-1,-1.931999922E-1,2.516887693E-1
1.828922786E2,5.119999871E-2,1.642999947E-1,-2.114999890E-1,2.726686148E-1
1.829022052E2,5.339999869E-2,2.133999914E-1,-2.102999985E-1,3.043307503E-1
1.829121302E2,6.629999727E-2,2.427999973E-1,-1.895999908E-1,3.151121782E-1
1.829220567E2,4.120000079E-2,2.523999810E-1,-2.176999897E-1,3.358518661E-1
1.829319833E2,-4.189999774E-2,2.716000080E-1,-2.364999950E-1,3.625664378E-1
1.829419098E2,-1.222999990E-1,3.000999987E-1,-2.066999972E-1,3.843724598E-1
1.829518348E2,-1.926999986E-1,2.989999950E-1,-1.482999921E-1,3.853922341E-1
1.829617614E2,-2.933000028E-1,2.780999839E-1,-1.397999972E-1,4.276780704E-1
1.829716880E2,-2.766000032E-1,3.743999898E-1,-9.420000017E-2,4.749279463E-1
1.829816145E2,-2.135999948E-1,3.526999950E-1,-5.079999939E-2,4.154550327E-1
1.829915411E2,-1.138999984E-1,3.407000005E-1,-4.829999804E-2,3.624673638E-1
1.830014677E2,-5.559999868E-2,2.895999849E-1,-7.199999876E-3,2.949768654E-1
1.830113942E2,-3.790000081E-2,2.188999951E-1,7.239999622E-2,2.336565372E-1
1.830213192E2,-4.039999843E-2,1.383000016E-1,1.318999976E-1,1.953372972E-1
1.830312458E2,-3.359999880E-2,9.300000034E-3,7.599999756E-2,8.361488832E-2
1.830411723E2,-3.659999743E-2,-2.099999925E-3,1.370999962E-1,1.419168023E-1
1.830510989E2,-2.819999866E-2,-2.339999937E-2,1.595000029E-1,1.636552804E-1
1.830610255E2,-2.009999938E-2,4.600000102E-3,8.500000089E-2,8.746525098E-2
1.830709520E2,1.599999890E-2,-1.589999907E-2,-3.769999743E-2,4.393290044E-2
1.830808786E2,4.099999741E-2,-3.649999946E-2,-1.022999957E-1,1.160971097E-1
1.830908036E2,-1.500000013E-3,-1.058999971E-1,-2.538999915E-1,2.751040986E-1
1.831007302E2,-5.419999734E-2,-7.729999721E-2,-3.466999829E-1,3.593240980E-1
1.831106567E2,-2.850000001E-2,-8.769999444E-2,-4.096999764E-1,4.199495324E-1
1.831205833E2,-9.119999409E-2,-1.667999923E-1,-4.726999998E-1,5.094948147E-1
1.831305098E2,-4.690000042E-2,-1.384000033E-1,-3.319000006E-1,3.626455313E-1
1.831404364E2,1.659999974E-2,-1.290999949E-1,-2.382999957E-1,2.715313179E-1
1.831503630E2,2.839999795E-1,1.769999973E-2,-1.245999932E-1,3.106355367E-1
1.831602880E2,4.626999795E-1,1.648999900E-1,-2.029999904E-2,4.916252310E-1
1.831702145E2,5.351999998E-1,2.334999889E-1,-9.169999510E-2,5.910754383E-1
1.831801411E2,5.411999822E-1,3.315999806E-1,-6.409999728E-2,6.379379104E-1
1.831900676E2,5.514999628E-1,3.806999922E-1,-3.429999948E-2,6.710150393E-1
1.831999942E2,4.567999840E-1,3.809999824E-1,7.699999958E-3,5.948836037E-1
1.832099208E2,3.949999809E-1,3.619999886E-1,-1.599999890E-2,5.360270297E-1
1.832198473E2,2.857999802E-1,3.334999979E-1,-1.799999923E-2,4.395769298E-1
1.832297723E2,1.580999941E-1,3.052999973E-1,-7.750000060E-2,3.524343153E-1
1.832396989E2,1.295000017E-1,3.361999989E-1,-7.679999620E-2,3.683733555E-1
1.832496255E2,8.909999579E-2,3.273999989E-1,-8.859999478E-2,3.506843703E-1
1.832595520E2,7.889999449E-2,3.087999821E-1,-1.295000017E-1,3.440245463E-1
1.832694786E2,1.759999990E-2,2.504000068E-1,-1.242999956E-1,2.801078583E-1
1.832794052E2,-4.589999840E-2,1.720999926E-1,-9.179999679E-2,2.003807793E-1
1.832893302E2,-2.300000051E-3,1.231999993E-1,-7.000000030E-2,1.417163712E-1
1.832992567E2,-2.859999985E-2,5.449999869E-2,-1.970000006E-2,6.462429768E-2
1.833091833E2,-3.619999811E-2,5.499999970E-3,-4.809999838E-2,6.045080403E-2
1.833191098E2,-9.329999983E-2,-4.329999909E-2,-3.700000048E-2,1.093104749E-1
1.833290364E2,-1.799999923E-1,-3.299999982E-2,-1.129999980E-1,2.150767229E-1
1.833389614E2,-2.083999962E-1,-8.119999617E-2,-9.950000048E-2,2.447942971E-1
1.833488895E2,-2.379999906E-1,-9.009999782E-2,-1.352999955E-1,2.882153603E-1
1.833588145E2,-1.905999929E-1,-4.969999939E-2,-2.395000011E-1,3.100946593E-1
1.833687411E2,-1.247999966E-1,-2.879999951E-2,-2.852999866E-1,3.127308131E-1
1.833786676E2,-6.939999759E-2,4.059999809E-2,-3.227999806E-1,3.326628128E-1
1.833885942E2,-8.240000159E-2,5.089999735E-2,-4.204999804E-1,4.315099113E-1
1.833985208E2,-1.149000004E-1,9.009999782E-2,-4.315999746E-1,4.556298474E-1
1.834084458E2,-1.077999994E-1,1.682000011E-1,-4.341999888E-1,4.779557621E-1
1.834183723E2,-1.010999978E-1,2.066999972E-1,-3.500999808E-1,4.189464106E-1
1.834282989E2,-6.539999694E-2,2.353999913E-1,-3.545999825E-1,4.306175369E-1
1.834382255E2,-5.900000036E-2,2.344999909E-1,-3.199999928E-1,4.010875730E-1
1.834481520E2,-4.699999932E-3,2.924999893E-1,-2.074999958E-1,3.586566352E-1
1.834580786E2,3.949999809E-2,3.015999794E-1,-1.730999947E-1,3.499805789E-1
1.834680036E2,1.035999954E-1,3.598999977E-1,-1.085999981E-1,3.899422098E-1
1.834779302E2,1.381999999E-1,3.396999836E-1,-3.449999914E-2,3.683552209E-1
1.834878567E2,1.847999990E-1,2.707999945E-1,-2.679999918E-2,3.289405974E-1
1.834977833E2,1.829999983E-1,2.606999874E-1,2.009999938E-2,3.191512068E-1
1.835077083E2,2.217999995E-1,2.409999967E-1,9.699999355E-3,3.276741188E-1
1.835176364E2,2.123999894E-1,2.017999887E-1,3.929999843E-2,2.956035873E-1
1.835275614E2,2.333000004E-1,1.429999918E-1,9.999999311E-4,2.736400699E-1
1.835374880E2,2.451999933E-1,7.440000027E-2,-3.709999844E-2,2.589108082E-1
1.835474145E2,2.089999914E-1,5.699999630E-3,-6.529999524E-2,2.190378410E-1
1.835573411E2,1.641999930E-1,-1.399999950E-2,-5.409999937E-2,1.734486887E-1
1.835672677E2,1.387999952E-1,5.399999674E-3,-7.220000029E-2,1.565485187E-1
1.835771926E2,9.499999881E-2,1.509999949E-2,-2.129999921E-2,9.852258484E-2
1.835871192E2,1.092999950E-1,6.409999728E-2,-2.909999900E-2,1.300081094E-1
1.835970458E2,9.389999509E-2,1.033999994E-1,-4.659999907E-2,1.472424153E-1
1.836069723E2,1.278000027E-1,1.820999980E-1,-6.319999695E-2,2.312736249E-1
1.836168989E2,1.026999950E-1,2.216999978E-1,-5.989999697E-2,2.515674614E-1
1.836268255E2,8.709999919E-2,2.220999897E-1,-2.699999884E-2,2.400912643E-1
1.836367520E2,8.139999956E-2,1.932999939E-1,1.609999873E-2,2.103569764E-1
1.836466770E2,6.579999626E-2,1.840000004E-1,-1.909999922E-2,1.963426841E-1
1.836566036E2,5.040000007E-2,2.043999881E-1,-6.350000203E-2,2.198903485E-1
1.836665302E2,4.409999773E-2,2.052999884E-1,-7.829999924E-2,2.241066374E-1
1.836764567E2,3.779999912E-2,1.571999937E-1,-7.319999486E-2,1.774793431E-1
1.836863848E2,-2.730000019E-2,1.290999949E-1,-1.647000015E-1,2.110407287E-1
1.836963098E2,-7.299999893E-2,1.110999957E-1,-2.454999983E-1,2.791817653E-1
1.837062364E2,-4.120000079E-2,1.127999946E-1,-2.286999971E-1,2.583117642E-1
1.837161614E2,-9.800000116E-3,1.339000016E-1,-3.006999791E-1,3.293109896E-1
1.837260880E2,-1.889999956E-2,1.446999907E-1,-3.358999789E-1,3.662295634E-1
1.837360145E2,3.079999983E-2,1.062999964E-1,-3.328000009E-1,3.507195031E-1
1.837459411E2,5.169999972E-2,9.679999948E-2,-3.016999960E-1,3.210389656E-1
1.837558676E2,1.389999967E-2,8.699999750E-2,-2.419999987E-1,2.575387523E-1
1.837657942E2,-2.279999852E-2,8.669999987E-2,-1.733999997E-1,1.952032014E-1
1.837757192E2,-2.859999985E-2,2.759999968E-2,-1.925999969E-1,1.966582792E-1
1.837856458E2,-4.479999840E-2,2.730000019E-2,-1.626999974E-1,1.709491709E-1
1.837955723E2,-3.109999932E-2,1.054999977E-1,-1.326999962E-1,1.723564576E-1
1.838054989E2,-3.749999776E-2,7.569999993E-2,-1.225999966E-1,1.488875381E-1
1.838154255E2,-2.410000004E-2,1.045999974E-1,-1.229999959E-1,1.632512434E-1
1.838253520E2,-5.109999701E-2,1.138999984E-1,-1.138999984E-1,1.689900262E-1
1.838352786E2,-4.939999804E-2,7.429999858E-2,-6.549999863E-2,1.106846846E-1
1.838452036E2,-1.879999973E-2,6.430000067E-2,-1.149999946E-1,1.330899276E-1
1.838551302E2,-5.790000036E-2,5.439999700E-2,-1.053999960E-1,1.319883665E-1
1.838650567E2,-8.869999647E-2,8.399999887E-2,-1.543999910E-1,1.968833320E-1
1.838749833E2,-6.219999865E-2,1.626999974E-1,-1.545999944E-1,2.328975897E-1
1.838849098E2,2.899999963E-3,1.923999935E-1,-2.336999923E-1,3.027240557E-1
1.838948364E2,7.599999756E-2,2.219000012E-1,-2.944999933E-1,3.764915088E-1
1.839047630E2,6.079999730E-2,2.314999998E-1,-3.170000017E-1,3.972126516E-1
1.839146895E2,1.152999997E-1,1.820999980E-1,-2.615000010E-1,3.388757142E-1
1.839246161E2,1.301999986E-1,1.421999931E-1,-1.775999963E-1,2.621347676E-1
1.839345426E2,1.556999981E-1,1.709000021E-1,-9.369999915E-2,2.494573911E-1
1.839444692E2,1.335999966E-1,1.898999959E-1,-3.830000013E-2,2.353250041E-1
1.839543958E2,1.033999994E-1,1.697999984E-1,3.799999878E-2,2.024045435E-1
1.839643223E2,8.429999650E-2,1.991999894E-1,9.699999541E-2,2.370572174E-1
1.839742473E2,1.153999940E-1,1.898999959E-1,5.040000007E-2,2.278581292E-1
1.839841739E2,7.829999924E-2,1.708000004E-1,1.420000009E-2,1.884281561E-1
1.839941005E2,7.129999995E-2,2.205999941E-1,-3.079999983E-2,2.338732293E-1
1.840040270E2,5.469999835E-2,2.604999840E-1,-8.590000123E-2,2.796983048E-1
1.840139536E2,6.689999998E-2,2.707999945E-1,-1.024999991E-1,2.971775510E-1
1.840238802E2,3.920000046E-2,1.929000020E-1,-1.097999960E-1,2.253954080E-1
1.840338052E2,5.989999697E-2,1.343999952E-1,-1.568000019E-1,2.150293211E-1
1.840437317E2,6.059999764E-2,6.610000134E-2,-1.653999984E-1,1.881455005E-1
1.840536583E2,9.089999646E-2,-2.300000051E-3,-2.133999914E-1,2.319647725E-1
1.840635848E2,7.209999859E-2,-2.300000051E-3,-1.737999916E-1,1.881758137E-1
1.840735114E2,5.319999903E-2,-5.139999837E-2,-2.324999869E-1,2.439845151E-1
1.840834364E2,4.399999976E-2,-2.399999881E-3,-1.833999902E-1,1.886195016E-1
1.840933630E2,8.359999955E-2,5.619999766E-2,-1.641999930E-1,1.926370613E-1
1.841032895E2,1.427000016E-1,6.579999626E-2,-2.038999945E-1,2.574259849E-1
1.841132161E2,1.330000013E-1,9.499999881E-2,-2.734999955E-1,3.186161447E-1
1.841231426E2,1.618999988E-1,7.499999553E-2,-3.242000043E-1,3.700570926E-1
1.841330677E2,2.096999884E-1,2.489999868E-2,-3.777000010E-1,4.327255317E-1
1.841429942E2,1.791999936E-1,-4.509999976E-2,-4.028999805E-1,4.432550530E-1
1.841529208E2,1.391000003E-1,-7.669999450E-2,-3.621000051E-1,3.954087922E-1
1.841628473E2,8.989999443E-2,-6.960000098E-2,-2.348999977E-1,2.609677721E-1
1.841727739E2,4.069999978E-2,-7.270000130E-2,-8.940000087E-2,1.222053204E-1
1.841827005E2,-8.999999613E-3,-2.569999918E-2,-4.859999940E-2,5.570861596E-2
1.841926270E2,-3.049999848E-2,5.089999735E-2,-5.590000004E-2,8.152220337E-2
1.842025520E2,1.489999983E-2,1.482999921E-1,-1.087999940E-1,1.845327514E-1
1.842124786E2,1.929999888E-2,2.166999876E-1,-2.199999988E-1,3.094048708E-1
1.842224052E2,5.279999971E-2,2.755999863E-1,-2.516999841E-1,3.769563296E-1
1.842323317E2,5.790000036E-2,3.050000072E-1,-2.635999918E-1,4.072620411E-1
1.842422583E2,3.409999982E-2,3.048999906E-1,-3.150999844E-1,4.397895115E-1
1.842521848E2,2.039999887E-2,4.124999940E-1,-2.395000011E-1,4.774229315E-1
1.842621098E2,-3.079999983E-2,4.215999842E-1,-1.254999936E-1,4.409596751E-1
1.842720364E2,-7.140000165E-2,4.010999799E-1,7.639999688E-2,4.145070731E-1
1.842819630E2,-7.199999690E-2,3.217000067E-1,2.392999977E-1,4.073565794E-1
1.842918895E2,-7.289999723E-2,2.228000015E-1,2.947999835E-1,3.766447670E-1
1.843018161E2,-8.439999819E-2,1.635999978E-1,2.732000053E-1,3.294336987E-1
1.843117426E2,-1.266999990E-1,1.048999950E-1,1.445000023E-1,2.189455397E-1
1.843216677E2,-1.411999911E-1,5.629999936E-2,3.639999777E-2,1.563076686E-1
1.843315942E2,-1.673000008E-1,3.759999946E-2,-1.396999955E-1,2.211767143E-1
1.843415208E2,-1.158999950E-1,8.999999613E-3,-2.084999979E-1,2.387175275E-1
1.843514473E2,-1.049999967E-1,3.920000046E-2,-2.196999937E-1,2.466368314E-1
1.843613739E2,-6.279999763E-2,5.909999833E-2,-2.412000000E-1,2.561524732E-1
1.843713005E2,-1.899999916E-3,1.083999947E-1,-1.362999976E-1,1.741604380E-1
1.843812270E2,1.999999862E-3,8.869999647E-2,-9.019999951E-2,1.265216554E-1
1.843911520E2,-2.190000005E-2,1.180000007E-1,-6.319999695E-2,1.356386736E-1
1.844010786E2,-4.609999806E-2,1.376999915E-1,-9.449999779E-2,1.732534186E-1
1.844110052E2,-5.099999905E-2,1.476999968E-1,-7.660000026E-2,1.740225532E-1
1.844209317E2,2.169999853E-2,1.676999927E-1,-1.270999908E-1,2.115386138E-1
1.844308583E2,3.390000015E-2,1.484999955E-1,-1.193000004E-1,1.934785486E-1
1.844407848E2,7.599999756E-2,1.489000022E-1,-1.603000015E-1,2.316102346E-1
1.844507098E2,8.669999987E-2,1.494999975E-1,-1.624999940E-1,2.372201241E-1
1.844606364E2,8.850000054E-2,1.204999983E-1,-1.648999900E-1,2.225859528E-1
1.844705630E2,1.013000011E-1,1.404999942E-1,-1.078999937E-1,2.040694667E-1
1.844804895E2,6.430000067E-2,1.509999931E-1,-1.190999970E-1,2.027814027E-1
1.844904161E2,4.749999940E-2,1.615999937E-1,-9.989999980E-2,1.958336485E-1
1.845003427E2,7.000000030E-2,1.920000017E-1,-1.586000025E-1,2.586850624E-1
1.845102692E2,9.200000018E-2,2.026999891E-1,-2.568999827E-1,3.399248251E-1
1.845201942E2,1.247999966E-1,2.327999920E-1,-3.459999859E-1,4.353008910E-1
1.845301208E2,1.385999918E-1,2.230999917E-1,-3.682000041E-1,4.522773563E-1
1.845400473E2,1.533999890E-1,1.639000028E-1,-3.328999877E-1,4.015185791E-1
1.845499739E2,1.204999983E-1,1.338000000E-1,-2.292999923E-1,2.915496117E-1
1.845599005E2,4.879999906E-2,1.330000013E-1,-1.165999994E-1,1.834829695E-1
1.845698270E2,-2.290000021E-2,1.516999900E-1,-4.319999740E-2,1.593848699E-1
1.845797536E2,-7.199999876E-3,1.706999987E-1,-3.779999912E-2,1.749833406E-1
1.845896786E2,-1.169999968E-2,1.605999917E-1,-4.140000045E-2,1.662624653E-1
1.845996052E2,4.189999774E-2,1.999000013E-1,-3.419999778E-2,2.070875664E-1
1.846095317E2,9.459999949E-2,2.395999879E-1,-1.042999998E-1,2.779133031E-1
1.846194583E2,8.980000019E-2,1.912999898E-1,-6.489999592E-2,2.210695266E-1
1.846293848E2,5.549999699E-2,1.432999969E-1,-5.350000039E-2,1.627187414E-1
1.846393114E2,-7.599999662E-3,1.251000017E-1,-2.119999938E-2,1.271110160E-1
1.846492380E2,4.659999907E-2,1.266999990E-1,-3.700000048E-2,1.399766041E-1
1.846591630E2,8.069999516E-2,1.284999996E-1,-1.307999939E-1,2.003331663E-1
1.846690895E2,1.239999980E-1,1.206999943E-1,-2.441999912E-1,2.992960471E-1
1.846790161E2,1.586000025E-1,1.220999956E-1,-3.197000027E-1,3.771875680E-1
1.846889426E2,1.633999944E-1,9.409999847E-2,-2.777000070E-1,3.356659973E-1
1.846988692E2,1.694999933E-1,1.050999984E-1,-2.458999902E-1,3.166118485E-1
1.847087958E2,1.369999945E-1,1.059999987E-1,-1.853999943E-1,2.537285086E-1
1.847187223E2,1.146999970E-1,6.749999523E-2,-1.250000000E-1,1.825851546E-1
1.847286473E2,1.121999994E-1,6.819999963E-2,-1.042999998E-1,1.676859260E-1
1.847385739E2,1.196999997E-1,7.859999686E-2,-8.339999616E-2,1.657154452E-1
1.847485005E2,1.077999994E-1,1.480000019E-1,-9.169999510E-2,2.047772681E-1
1.847584270E2,1.058999971E-1,1.683000028E-1,-1.291999966E-1,2.371335899E-1
1.847683536E2,7.509999722E-2,1.984999925E-1,-1.664000005E-1,2.696872573E-1
1.847782802E2,8.389999717E-2,2.185999900E-1,-1.846999973E-1,2.982268502E-1
1.847882052E2,5.389999971E-2,1.894999892E-1,-1.933999956E-1,2.760779132E-1
1.847981317E2,8.329999447E-2,1.894999892E-1,-1.347000003E-1,2.469680648E-1
1.848080583E2,9.369999915E-2,1.599999964E-1,-1.248999983E-1,2.235613971E-1
1.848179848E2,1.925999969E-1,1.597999930E-1,-1.647000015E-1,2.995945378E-1
1.848279114E2,2.338999957E-1,2.182999998E-1,-2.037999928E-1,3.793396038E-1
1.848378380E2,2.568999827E-1,1.787000000E-1,-2.032999992E-1,3.731784839E-1
